,iteration,best_fid,base_line_fid,in_range_fid
1,1252,3.5297285927438082e-15,1.335016111523148,1.3656795528674184
1,2504,3.5297285927438082e-15,1.2865836994495217,1.3244090682152247
1,3756,3.5297285927438082e-15,1.2429208185768634,1.29372179022602
1,5008,3.5297285927438082e-15,1.1362030860701537,1.1863000938448165
1,6260,3.5297285927438082e-15,1.0745801617771404,1.1282925759091094
