,iteration,best_fid,base_line_fid,in_range_fid
1,31250,-2.165516064382642e-10,1.2617446960875176,1.295088030992037
1,62500,-2.165516064382642e-10,1.267992253239106,1.2924448299810938
1,93750,-2.165516064382642e-10,1.2849789080564364,1.2959441850053233
1,125000,-2.165516064382642e-10,1.2709201918265602,1.299698992355046
