,base_line_fid,0,10,20,30,40,50,60,70,80,90,iteration
1,1.0640557339382786,1.059148955605428,1.3720313244178366,1.557038044397134,1.67356457774769,1.9058707120943368,1.8781644368063741,1.7183711745173103,1.62693600068426,1.3822170389776725,1.221579663074738,1000
1,0.9828106452683432,0.983384326231124,1.2571436796359432,1.4196159281704248,1.4717457314123443,1.6054302997604428,1.6019516657929866,1.4800589932812191,1.4104863323909278,1.2188100558569752,1.1005986563708317,2000
1,0.9505258456989937,0.9505406570804512,1.165709461807912,1.2943209651784366,1.2941485279267035,1.3851010737694298,1.4073990742951314,1.3436650841203055,1.286889460131545,1.1287550227588548,1.06931863634513,3000
1,0.9112243814808474,0.9086336058899932,1.091489471877627,1.2055372118373877,1.177790777658869,1.25105442014257,1.2600639299472445,1.2367937650510403,1.214031935961839,1.0633855002115844,1.0653592516204298,4000
1,0.9067272686566096,0.9103003778397709,1.0550784437064489,1.1667507700401818,1.1111345748277133,1.1530659931123637,1.1816050354709866,1.1851662034097357,1.163083023206886,1.0572465873678496,1.063187915979233,5000
1,0.8921320676381129,0.8925746669017126,1.025474818562754,1.129724113039923,1.0670299414297375,1.1116762784340262,1.135486816924265,1.1492944594056265,1.1443631339899212,1.0349341751598287,1.0520689555262814,6000
1,0.8893073739803697,0.8913839435747255,1.0002782139642783,1.115332258319905,1.0398287262577686,1.0806674843583821,1.1082032299849847,1.1325914953998408,1.1227650239237899,1.0349524846025222,1.054227305969397,7000
1,0.8813003848076413,0.883096070302201,1.0051937585854556,1.1101631292387084,1.027506467119487,1.0565640616330592,1.093772271805876,1.118539122135591,1.1148830564727328,1.0265440515074946,1.048201285826259,8000
1,0.8612426179203374,0.8610538024700698,0.9814843876902718,1.0809394114469553,0.9926018120346783,1.0312512902760433,1.075367193325179,1.0968138912421819,1.0968090372587758,1.0211110877522003,1.0423861923716078,9000
1,0.849193742662632,0.8495923611512163,0.960577649754787,1.064421776323926,0.9773008262445761,1.0065945427640401,1.0561662878592775,1.0891585525983685,1.0985389761344282,1.0188956265339808,1.0376239718374034,10000
1,0.8425370410563249,0.8424125440380263,0.9583217877281833,1.0649697713548576,0.981682711559261,1.0106609594601599,1.0563188985258511,1.0812867583664123,1.0898353027823642,0.9989823498661761,1.0269106362721878,11000
1,0.84150602037189,0.8379052317825675,0.9618405662835001,1.0554651474127041,0.9800541662900818,1.0078392158621932,1.0628200701166273,1.0860651115837459,1.0935331711451295,1.0065615252270992,1.0324862801269095,12000
1,0.8313103281920511,0.8323437523217684,0.9479605684629087,1.045671235167932,0.9601916792407249,0.9788000765450781,1.0339242109685183,1.0719421430054097,1.080273146798631,0.9979817272877349,1.0203737235098345,13000
1,0.8147025677535805,0.8115870647431315,0.9339680788502636,1.037984946461484,0.9623001019998574,0.9776197066966809,1.039423351709664,1.0624853763537843,1.0726142067455604,0.9866302931081675,1.0188625436004206,14000
1,0.8298804292523634,0.828289690131552,0.9400664510076838,1.044549677171619,0.9633857358291671,0.9793525301430173,1.0428210914128122,1.0715049520227677,1.0809837429865183,0.9949805939774288,1.0198533124821343,15000
1,0.7977721264742923,0.7944526433007175,0.9205431789462959,1.0233507123301266,0.9348416228671115,0.9584210510671825,1.017978650382161,1.054762214318262,1.0709212351039865,0.9862267929514457,1.0039688009661951,16000
1,0.8023489786832879,0.7993168631032667,0.9210507996182186,1.0259286621202477,0.951833543034287,0.9693892245109439,1.0316238762439545,1.0607464072279609,1.0752194418184267,0.988563462237694,1.0075919938337812,17000
1,0.7941876704310534,0.791950974470835,0.9084989055847008,1.0138293173582538,0.934800818865978,0.9542973904435559,1.0151838396945092,1.049068400784222,1.0597382550472263,0.9783200294595122,1.007930512956234,18000
1,0.7972544161954346,0.7968438323844755,0.9027128084430531,1.0011264062016467,0.9243443929013162,0.9401173093380214,1.0014509820269961,1.043301641940885,1.0505981557988209,0.9741461812277827,0.9966563873450363,19000
1,0.7892684707843786,0.788612317020127,0.8985589926006019,1.0022438637918747,0.9258491130886338,0.9418806783292428,1.0051308074400587,1.0385558680124256,1.0412658652604692,0.9709257955490318,0.9943886573959183,20000
1,0.790326493754652,0.7909216898525999,0.9122912609343325,1.0193956741746508,0.9457841092170723,0.9760735688544492,1.0373973775028715,1.0622062369018535,1.0593154347205347,0.9810635145445751,1.0099679999516944,21000
1,0.7774066231049396,0.7789935947610103,0.8944927065490694,1.0046242410462032,0.9367859043328642,0.9637822769572923,1.030170404275723,1.0544551274855807,1.051708193359509,0.9694023025145535,0.9955255787336844,22000
1,0.7726765580659677,0.7760981560247747,0.878642776150712,0.9776004699732318,0.8974188217575109,0.9234911374325996,0.9834826377191479,1.0253637045218231,1.0322695075787018,0.9648330056528556,0.9940269698015325,23000
1,0.7734507208088466,0.7668582941563801,0.8770937017483937,0.9729401715248944,0.8991127019936528,0.9216436276339078,0.973993103021995,1.029740131681515,1.0317420875767835,0.9620639786428798,0.9883174044851313,24000
1,0.7580197181765662,0.7575774019778483,0.8791828036976712,0.9733537096897908,0.9035760740171248,0.9314546644920496,0.9937999457143352,1.027452340920799,1.0270429722410914,0.9584553952475658,0.9973724514772222,25000
1,0.7524091360469811,0.7501173355986382,0.8641298023076894,0.9530647543698851,0.8895079926381042,0.9090019162868872,0.9726582419437949,1.0166517641649195,1.0234623286640978,0.9596838250550459,0.9787971497168023,26000
1,0.7685112695263432,0.7673721997200715,0.8747307267919567,0.9694100460102613,0.9012418524330063,0.9245576885510406,0.9888466089618339,1.0344231165029547,1.034001127510027,0.9602224969678732,0.9899067499963926,27000
1,0.744586662210104,0.7434867887782484,0.8547987405948079,0.9563228697128765,0.8861821687272942,0.9094284491553137,0.9675086125973412,1.0068024696002296,1.0079385315274587,0.9457114497926802,0.9791022631177521,28000
1,0.7469294820606073,0.7498788969478878,0.8596134553360246,0.9583260993159942,0.8859788654360243,0.9108794944553491,0.9678380214025825,1.0124070435304264,1.0171656790044925,0.9492566475769533,0.9795293852844171,29000
1,0.7387381384801233,0.7438379789532403,0.8529515597263782,0.9574815594702647,0.8906699609564548,0.9191471355938152,0.9818327002337053,1.013818623805349,1.0150103359541494,0.9367235135312747,0.9702705009100769,30000
1,0.7633523593409027,0.7663584022236862,0.866874405308846,0.9634360789046289,0.8880720960855246,0.9137438461890708,0.9749606051660898,1.029487995117187,1.0293739981301906,0.96641134021777,0.9983109481741546,31000
1,0.7474115196635913,0.7510187881193889,0.8597272804310847,0.9550403130066475,0.8910208207635445,0.9161945572256768,0.9767288442463813,1.0235939725010355,1.0217950035198526,0.9449627761393852,0.9809671394984162,32000
1,0.7421701555744404,0.7405830795562356,0.8541400882696429,0.9473633129083079,0.8816215250394496,0.9133704883444871,0.9716162559198988,1.01493083850796,1.0194396932100052,0.946797401015572,0.9823822101610591,33000
1,0.7458970672227516,0.7469309745231572,0.8532462086640742,0.9425624127130441,0.8783997848328213,0.9041028932671792,0.9686121073875502,1.0193380129382388,1.0246894112936,0.9544028660302996,0.9724560663200945,34000
1,0.7342973489703333,0.7351094865503262,0.8407136088675016,0.9361189265013153,0.8836418290712614,0.9114852580534216,0.9655308280976769,1.0109127403639988,1.0080071052400208,0.9357074185770744,0.9779547110311938,35000
1,0.7347288334261224,0.7404315166769315,0.8430010661576852,0.9396708904733773,0.8709104426590348,0.9045445559967118,0.9608225079939149,1.0037102616525964,1.0041710939286919,0.9386180041451395,0.9678884902845681,36000
1,0.7355398228637505,0.7352813448302753,0.8481958902759222,0.94245147240408,0.8752434899506119,0.9070965813192458,0.9559292179337,1.0162586620476022,1.0145542346667282,0.9440233996247449,0.9756373540970809,37000
1,0.7264233711758261,0.7285392374960136,0.8417435738662249,0.9398250361429442,0.8739789700350084,0.9001116145293688,0.9627547772695134,1.0120349809137479,1.0099043540109196,0.9374079638003556,0.9666521423087798,38000
1,0.7470870128522087,0.7455426921871169,0.8472731524786177,0.9315619578887737,0.8629871045828068,0.8969387719775509,0.9534223991590214,1.0100263956345206,1.0154613901033858,0.9554580971060322,0.9768866684443122,39000
1,0.7266230121239055,0.7278331632466288,0.8417107953268497,0.9332081839713048,0.8704234474284915,0.9007750731920872,0.9538261054466958,1.0084985648829825,1.0077101948006935,0.9292591456411358,0.9611145301477957,40000
1,0.738632715768647,0.7356686567706087,0.8522754773546634,0.9388207426968991,0.8782169290789248,0.9119283866565673,0.965330028053857,1.0176378943555693,1.0196318427065645,0.9354568783938426,0.9687796743028284,41000
1,0.7223228198692383,0.7238452177252448,0.8339239665189869,0.9236206176960331,0.8590209010066417,0.8929839351604476,0.9474192654412503,1.003634350837554,1.0017086938873452,0.9292256239479572,0.9584791489270201,42000
