,base_line_fid,0,10,20,30,40,50,60,70,80,90,iteration
1,1.0281795968775949,1.026838105068617,1.3350375169132933,1.5082530853581748,1.5898598036656177,1.8039273508937146,1.791848275846677,1.6512118463729304,1.55441391465924,1.3150557261821156,1.2236963605100861,1128
1,1.030820170726724,1.0275481614599522,1.306258386751317,1.4554419892588635,1.4990958454237266,1.6231692086696579,1.6225538544046585,1.5356129838453962,1.4744390949751538,1.276297591796014,1.2008586602437266,2256
1,0.9166114929166502,0.9182285297635275,1.1210169891557438,1.2463854642399694,1.2155044017992858,1.2341353744862988,1.2785529064706962,1.2592850340857003,1.2610910872564989,1.0777594757872886,1.0689470808298964,3384
1,0.8919696267829367,0.8938896445820488,1.0626549761455242,1.1797620417876937,1.1379942687900086,1.1359717434845544,1.1820833714385774,1.1872407722211926,1.1995054382231123,1.0488301565999314,1.0546737612358683,4512
1,0.8862014462818393,0.8859202514622488,1.0348406480784589,1.1434022150055445,1.1086074527211958,1.117054772966979,1.1627753496647715,1.1696633483324952,1.1667684631649342,1.0381472589040412,1.0495841320108834,5640
1,0.8852590930966364,0.8879795718569805,1.0211541034740306,1.114495851832124,1.06703902676309,1.0411952018575794,1.0997159475160183,1.1461577838784298,1.138118146789143,1.0331803082458877,1.051122514776887,6768
1,0.8548525590920283,0.8538102159408167,0.9780585268719836,1.0772632633010744,1.0323900836514444,1.0219181841723644,1.0704861754933628,1.113771956984474,1.1139770706688776,1.015176291117473,1.0201024332436044,7896
1,0.8530338359333605,0.8526775832262234,0.9715258688492427,1.0681030978046557,1.0257110582818436,0.9976138543694374,1.0505809869015263,1.1133509203665555,1.1072103258095867,1.014361135833962,1.0129480738240246,9024
1,0.8462505072636315,0.8432289548450795,0.9614786732484544,1.0557969318361815,1.0142420529258778,0.9827935754006007,1.040014151367045,1.1077675876816722,1.1005512769400065,1.0076129853379996,1.0206661239029315,10152
1,0.850732091837651,0.8469371040649676,0.9575440769331917,1.0526143042471152,1.0077883674643477,0.9763008523717935,1.0308343017439021,1.1010181046662555,1.1028888850851124,1.0096242572909802,1.0068440248489021,11280
