,base_line_fid,0,10,20,30,40,50,60,70,80,90,iteration
1,1.0657274271435822,1.0650445184959982,1.369515919778625,1.5497574340351103,1.672907444225833,1.9482933067736408,1.9300817139357371,1.744905738825807,1.6056537015610368,1.3545564890325061,1.2035266797316706,1000
1,0.9764237642295791,0.9769386517772114,1.2730129821842784,1.432453064452183,1.4950700629106972,1.7017728188308348,1.7016309899714037,1.5618965140760854,1.453133757328808,1.2442783884455642,1.1286903280181926,2000
1,0.9600576181734515,0.959826373939451,1.1778296742621692,1.3387650965858673,1.3523091020217834,1.4796857510826857,1.502499833560226,1.4052675333900968,1.3391541303149785,1.1419928203889869,1.1135837428492816,3000
1,0.9489693052710468,0.95224917227022,1.0946345211117137,1.2546880443680932,1.2100034809032643,1.2878075322656064,1.3473571305677918,1.316002914378672,1.276450769396105,1.0990739501010245,1.0736572084012435,4000
1,0.9223718667041259,0.9227479112804782,1.0508634845223654,1.2052893576619963,1.156900851136896,1.2001151983629161,1.2384630843360056,1.2374717168784901,1.2187831894516774,1.0676826978700893,1.0639570484364878,5000
1,0.9180358533356946,0.9181646998879783,1.0300256203347278,1.1710210263337228,1.1339754695036248,1.1741034090993705,1.2142640084453944,1.2168937759156004,1.2008388071307474,1.0600329920741087,1.072906710080836,6000
1,0.9072815752353589,0.9063937686127745,1.0112193060295105,1.1291934448408372,1.0820951690871037,1.1193377051391036,1.150383899926415,1.1713127621220618,1.1563125971198491,1.0441407412464336,1.0814175091630616,7000
1,0.898398352409261,0.89912396700267,1.0038229266060863,1.1118544991822066,1.0655924744697498,1.0894506559681578,1.127757823202251,1.1590601330795929,1.1509810772295959,1.0373480215060238,1.0720720942288269,8000
1,0.8995666426621696,0.9015348560286434,0.996902307863355,1.0959012087948592,1.0374285058396513,1.0567008583236897,1.0967813903167825,1.1390425153709305,1.1320406641114749,1.0379038430222387,1.0839193227180277,9000
1,0.8869362355374302,0.8882178223297422,0.9794719914175454,1.0787071299604158,1.0275879863514013,1.0509710499848564,1.0886134841847235,1.1308411317171452,1.1276124242205772,1.0323866954524268,1.077749194093806,10000
1,0.855504808311776,0.8548659298625323,0.9555107680628052,1.0562940633696056,1.0099310387514828,1.0194169215559095,1.048343330737917,1.0999708253203737,1.1076964158536793,1.02823531972791,1.0681082156641697,11000
1,0.8621985575220446,0.8631948556715009,0.9704302534243945,1.0669397486886267,1.0238807324923194,1.044894746778053,1.0890328139142662,1.118806875012608,1.1224708954253588,1.0280524916706995,1.0698012606314764,12000
1,0.8394177961572702,0.839470189043774,0.9518629923034675,1.05524907248497,1.004278256191291,1.0175101403554998,1.050790995007415,1.0893217654128717,1.0965950773323336,1.0206022990939643,1.047733302968372,13000
1,0.8379737287401695,0.8388776147631126,0.9477416733584092,1.0431939372401504,0.9944613628636022,1.0119728336796907,1.0496459556056292,1.0902429852063955,1.1043897112622312,1.019906113421403,1.055208942153711,14000
